Date,Coin,website,Headline,Text,Link
2017-12-13 11:07:00,Ripple,forbes,Ripple Price Surges 84% In A Day To New Record High. Is XRP The Next Crypto Rocket 'To The Moon'?,"Shutterstock Ripple seizes the #4 spot with $18B market cap. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Alongside major developments in Bitcoin, Litecoin, and Ethereum, other altcoins are beginning to gain traction in the broader eye. One such coin is Ripple (XRP), a cryptocurrency known for its connection with the banking world. Disclosure: I own some XRP. 24 hours ago, the price of XRP was $0.27. Earlier this morning (PST), it hit $0.51—an increase of 84 percent. At the time of this writing the price is $0.46 (CoinMarketCap). 
 What you need to know about Ripple Alongside its cryptocurrency, Ripple operates as a payment network called RippleNet. The goal of the platform is to optimize easy transfer of funds—to almost any other currency or cryptocurrency in the world in 4 seconds. Ripple is working with banks and financial institutions to become the premier cryptocurrency of record, offering a quick, cost-effective way to transfer funds globally. For example, if you wanted to send your friend in Italy $50, you could trade for $50 worth of XRP, and they could quickly trade that out for Euros. So why has XRP gone up so quickly? The increased activity in Bitcoin following Cboe launching Bitcoin futures trading on Dec. 10, is generating more activity around the entire cryptocurrency world. As the #4 (and occasionally #5 when Litecoin surpassed it) cryptocurrency, of course Ripple has felt the, well, ripple effect.Continued from page 1 Shutterstock Another explanation is that as the Bitcoin craze cools off, more people are trading for Ripple—which some see as a more stable asset. ""I think that markets view XRP as a very stable digital asset, so they feel safe parking funds in XRP when they exit other assets. If someone wants to get out of BTC, but doesn't want to necessarily move into fiat, he or she moves the value into XRP,"" said Miguel Vias, head of XRP markets at Ripple in an interview with Coindesk. Especially as network speeds lag and transaction fees soar on Bitcoin, Ripple may be an appealing trading alternative with its super-fast speeds. AMEX Partnership 
 Unlike many cryptocurrencies, whose ethos moves away from traditional banking and financial institutions, Ripple seeks to use the new technology to optimize how money is moved. To that end, a recently announced partnership with American Express could be driving buzz around XRP. Ripple will be working with AMEX to ""solve liquidity shortfalls in remittances by offering instant blockchain-based payments."" ""American Express has a long history of integrating new technologies...,” said American Express Chief Information Officer Marc Gordon, in a statement. “This collaboration with Ripple and Santander represents the next step forward on our blockchain journey, evolving the way we move money around the world.” Editor’s Note & Disclosure: The author participates in cryptocurrency markets. Neither the author nor Forbes endorses participation in any token sale or cryptocurrency investment, all of which have significant inherent risk. Seek advice from a financial advisor as well as do your own due diligence before considering investment. Jesse Damiani is Editor-at-Large of VRScout, Series Editor of Best American Experimental Writing, and CEO of Galatea, a screenwriting and project management tool for AR and VR stories.",https://www.forbes.com/sites/jessedamiani/2017/12/13/ripple-price-surges-84-in-a-day-to-new-record-high-is-xrp-the-next-crypto-rocket-to-the-moon/
2017-12-22 15:28:00,Ripple,forbes,5 Reasons Why The Ripple (XRP) Price Continues To Surge In The Face Of Crypto Market Corrections,"Shutterstock The XRP price is way higher than it was at the start of the month—even thriving amid yesterday's 20 percent crypto market drop-off—here's why. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] December has been a banner month for XRP, the native asset of Ripple. The first surge took place Dec. 12-13, wherein Ripple leapt 84 percent—from $0.27 to $0.51. In the days that followed, it grew again, finding a resistance barrier around the $0.75 mark. Then, yesterday, Ripple shot for the moon again, surging 64 percent in 17 hours past the $1 milestone, progressing all the way to $1.37. Disclosure: I own some XRP. Pretty astounding for a coin that began December trading at $0.24. A little over a dollar might not immediately sound like a huge change, but that's well over 400 percent growth in one month. Though we witnessed a major drop-off yesterday, wherein the overall cryptocurrency market cap dropped by as much as 20 percent, Ripple has been hit proportionately less than others, remaining above its yesterday mark. 
 So what's causing this explosion in price? Here are 5 reasons. Shutterstock Late-November saw Bitcoin crack $10K, and shortly thereafter the announcements of bitcoin futures trading on Cboe and CME. The attention that ensued—both from the media and mainstream—has been unprecedented in the world cryptocurrency, drawing hordes of newcomers to the space. Many of these newcomers begin their crypto journey on popular brokerage Coinbase (more on this in a minute). For most of December, Coinbase only supported three cryptocurrencies: Bitcoin (BTC), Ethereum (ETH), and Litecoin (LTC). Of those three, most investment has traditionally poured into BTC and ETH, but early this month, we saw consumers graduate to Litecoin, causing several major jumps, peaking at $390 before coming to rest around $320. Now that Litecoin has hit its initial resistance barrier, the natural impact has been that motivated participants have sought new avenues for investment. This has precipitated wild growth among many different cryptocurrencies, including: TRON (TRX), Cardano (ADA), Stellar (XLM), Bitcoin Cash (BCH), QTUM, Verge (XVG), and Reddcoin (RDD), among many others—bringing the overall cryptocurrency market cap to a record high of $611B before the Bitcoin drop-off we saw yesterday, which brought it back to $508B at the time of this writing. As one of the oldest, most established and time-tested cryptocurrencies, it's no surprise that investors turned to it early in their crypto investing.Continued from page 1 American Express Co. chip credit cards are arranged for a photograph in Washington, D.C., U.S., on Monday, Oct. 16, 2017. American Express is expected to release third-quarter earnings figures on October 18. Photographer: Andrew Harrer/Bloomberg As a team of finance, technology and fintech veterans, Ripple has demonstrated a clear understanding that an emphasis on partnerships and customer acquisition is an invaluable way for emerging technology companies to thrive. Ripple now has over 75 commercially deploying customers—and over 100 currently on their roster. But more than just establishing a customer base, Ripple has used strategic partnerships to generate buzz. For instance, the recently announced partnership with American Express was many Americans' first encounter with Ripple—and immediately situated the brand as a reliable financial service, rather than a weird or intimidated new technology. 
   While these efforts have generated organic press, Ripple is also clearly doubling down on its media effort—with coverage ramping up over the past month. More notably, last week the San Francisco company hired Tom Channick, the former corporate communications manager for Facebook's advertising and business integrity unit, as its head of communications. Asia plays a key role in this strategy. As Ken Rapoza pointed out, Asians are ""going mad"" for Ripple. This is not an unfounded claim; last year, Ripple partnered with SBI Holdings to launch SBI Ripple Asia to serve markets in China, Japan, Korea, Taiwan, and ASEAN countries by establishing a dedicated sales and engineering group tasked with selling and installing solutions for cross-border bank payments. ""People feel comfortable with its name and the technology behind Ripple,"" said Trevor Koverko, CEO of Polymath, in an interview with Rapoza. ""A lot of people are beginning to realize how big of an opportunity there is between business and the blockchain...and that's making Ripple the early winner here."" A branded coffee mug is seen at the Coinbase Inc. office in San Francisco, California, U.S., on Friday, Dec. 1, 2017. Coinbase wants to use digital money to reinvent finance. In the company's version of the future, loans, venture capital, money transfers, accounts receivable and stock trading can all be done with electronic currency, using Coinbase instead of banks. Photographer: Michael Short/Bloomberg The effect of this media boom is a major uptick in rumors that Coinbase will soon support XRP buying, selling, and trading on its platform. The widespread assumption is that if that occurs, a whole new crop of buyers will start investing in XRP. For perspective, Coinbase is adding around 100,000 new users per day and recently surpassing YouTube as the #1 app on the Apple App Store. The recent addition of Bitcoin Cash, which caused a media frenzy on Dec. 19, demonstrates the weight Coinbase holds in cryptocurrency worldwide. Many coins right now are bought and traded based on pure speculation—and there's nothing wrong with that per se; it's how many young altcoins with great ideas will flesh out their networks before they're fully operational. But it also means that those currencies are backed almost exclusively by ideas and public belief in those ideas, which is a dangerous position to be in when something like yesterday's drop comes into play. Positioned as a multi-pronged solution for major financial institutions (which aren't going away any time soon), Ripple is actually a useful product to its customers now—regardless of what it will or will not build in the future—and these customers happen to be some of the biggest financial institutions in the world. And it's speed (4-second transactions) and low fees also make it appealing to general consumers. This is also supported by how Ripple itself functions. XRP is a pre-mined coin, which has drawn criticism for going against the ethos of decentralization and the lack of mining opportunities that creates. Moreover, Ripple retains a full 20 percent of the total supply of XRP. While this too has upset some in the crypto community, it also somewhat immunizes it to the volatility we see in other coins. As Techno Rajji explains in an article written for Oracle Times last month: Due to this limited number of XRP coins, the currency may continue to flourish or at least hold its ground in the future if crypto prices fall. For better or worse, higher supply means lower volatility, and more centralization means more moderation of the market. So, will the current growth rate last? Current market trends indicate that we've touched the nearest resistance barrier after $1 ($1.25). According to Sam Bourgi on Hacked, the next major resistance barrier is $1.50. Taking the past few weeks as an example, we might expect to see a few weeks of trading in the $1.25-$1.35 range to solidify the base before another big jump toward the $1.50 mark. Of course, that's leaving out a sudden event such as a Coinbase announcement or a crypto market correction. On the other hand, in ""The Bear Case For XRP: Bitcoin Futures Edition,"" Kyle Samani makes the case for a less optimistic view, questioning the long-term validity of XRP's use cases against more a established coin like Bitcoin while acknowledging that XRP still might have a substantial amount of growth left: We maintain our position: in the long run, we’re bearish on XRP. We simply don’t see any series of events that can occur that would cause financial institutions to voluntarily adopt XRP over the global reserve. Having said that, given the state of crypto markets today, XRP could keep pumping. There’s really not a good objective valuation model for XRP given the intrinsic velocity problem that it faces, so it could 5x before our thesis is reflected in XRP price movements. Whatever ends up being the case, Ripple has proven itself as one of the most fascinating cryptocurrencies to watch. Stay tuned to ""Crypto Watch"" for up-to-date coverage of Bitcoin, Ripple, and other altcoins. Editor’s Note & Disclosure: The author invests in cryptocurrency markets. Neither the author nor Forbes endorses participation in any token sale or cryptocurrency investment, all of which have significant inherent risk. Seek advice from a financial advisor as well as do your own due diligence before considering investment.  Jesse Damiani is Editor-at-Large of VRScout, Series Editor of Best American Experimental Writing, and CEO of Galatea, a screenwriting and project management tool for AR and VR stories.",https://www.forbes.com/sites/jessedamiani/2017/12/22/5-reasons-why-the-ripple-price-is-going-up-so-fast-will-the-xrp-surge-continue/
2018-01-08 10:51:00,Ripple,forbes,Ripple Has Fallen More Than 40% From Its All-Time High,"XRP's price has dropped more than 40% from its record high. Shutterstock The price of Ripple's XRP token has plunged more than 40% from the all-time high it reached last week. The XRP token had fallen to as little as $2.25 at the time of report, representing a roughly 41.4% decrease from the all-time high of $3.84 attained last week, according to CoinMarketCap. At this latest price, XRP was down roughly 33.6% over the last 24 hours, additional CoinMarketCap figures show. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.]  
 As for what caused the digital token to suffer such a sharp decline, analysts pointed to several causes. CoinMarketCap Excludes Korean XRP Prices CoinMarketCap recently decided to exclude XRP prices provided by Korean exchanges from its average price. This move has been credited with causing the digital token to lose roughly $20 billion worth of market capitalization (market cap) around 05:00 UTC today.  Cryptocurrency trader Marius Rupsys emphasized that this move had a ""big impact,"" as the XRP price on Korean exchanges is 50%+ higher than it is on Western exchanges. Profit Taking Other analysts emphasized the strong run the digital token has had lately, noting that it may very well have been time for traders to begin taking profits. A certain amount of this activity was ""inevitable,"" said Iqbal Gandham, UK managing director for eToro. Brad Chun, chief investment officer of hedge fund Shuttle Fund Advisor, also singled out profit taking as a major factor helping push XRP prices lower.  Market Correction Some market observers claimed that XRP was bound to experience a correction, emphasizing how far and how fast its price climbed. ""Ripple's correction was overdue,"" said Jeff Koyen, CEO of 360 Blockchain USA, a subsidiary of 360 BlockChain.  This pullback fit in to a broader trend, he said. ""It was a very good weekend for the altcoins, and today we're seeing corrections across the board.""  Mati Greenspan, senior market analyst for social trading platform eToro, emphasized that after rising more than 1,000% over the last month, a sizable pullback is to be expected. Charles Hayter, co-founder and CEO of data platform CryptoCompare, also weighed in on XRP's sharp fluctuations, stating that ""what goes up quick comes down fast too."" Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/01/08/ripple-has-fallen-more-than-40-from-all-time-high/
2017-12-29 15:51:00,Ripple,forbes,Ripple Surges 50% To Become Second-Largest Cryptocurrency,"XRP tokens rose above $2, hitting a fresh, all-time high. Shutterstock Ripple's XRP token climbed more than 50% today, becoming the world's second-largest cryptocurrency by market capitalization (market cap). The digital currency rose to as much as $2.20, climbing more than 50% in 24 hours, according to CoinMarketCap. The XRP token has been having a blockbuster month, appreciating more than 700% since starting out December with a price of roughly $0.25, additional CoinMarketCap figures show. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] A Great Month For Ripple The digital currency has enjoyed several brief rallies this month. 
 One example is the sharp increase XRP experienced roughly mid-December, where it surged more than 90% in 24 hours, reaching roughly $0.87 as investors responded to news that Ripple completed its cryptographic lockup of tokens. The cryptocurrency enjoyed another short rally approximately one week later, climbing to $1.24 as it benefited from sustained momentum and robust Asian trading. XRP's price approached $1.50 earlier this week, pushing higher amid news that Tokyo-based SBI Ripple Asia announced a consortium created to explore how distributed ledger technology could be used for payment cards. Shifting Investor Priorities More recently, analysts have focused on the shifting sentiment of investors, emphasizing that XRP has been benefiting from these changes. Originally, many of those who advocated cryptocurrencies favored these digital assets because of their decentralized nature, said Marius Rupsys, a digital currency trader. These market participants disliked Ripple's centralized nature, opting to trade digital currencies that were decentralized, he stated. However, the digital currency market's size has swelled this year, climbing from roughly $17.7 billion to more than $600 billion this month, CoinMarketCap figures show. According to Rupsys, the new investors that are flooding the market are more interested in the return they might generate than the decentralization and immutability that many Libertarians would value. This has provided significant tailwinds for Ripple, which has in turn risen sharply in price. Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2017/12/29/ripple-surges-50-to-become-second-largest-crypto/
2018-01-04 14:51:00,Ripple,forbes,"Ripple Approaches $4, Extending Gains To Hit New All-Time High","XRP approached $4 today, reaching a new, all-time high. Shutterstock Ripple's XRP token continued its strong, upward movement today, climbing toward $4 and reaching a new, all-time high. The digital currency reached as high as $3.84, according to CoinMarketCap. At this price level, XRP has climbed more than 1,400% over the last month, additional CoinMarketCap figures show. The digital currency has hit several milestones as of late, becoming the second-largest cryptocurrency by market capitalization and breaking through the $3 price level. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] 
 When providing explanation for why XRP tokens have enjoyed sustained appreciation as of late, analysts have cited several factors, including news of partnerships, speculation that Coinbase will add the digital currency and sustained momentum. Bank Partnerships Chris Keshian, co-founder of the Apex Token Fund, a tokenized crypto fund-of-funds, recently emphasized Ripple's partnerships with banks, asserting that this news has helped play a key role in driving XRP prices higher.  Sean Walsh, a partner at venture capital firm Redwood City Ventures, also spoke to these partnerships, asserting that they have been a major factor helping fuel the digital currency's recent gains.  Coinbase Speculation Rumors have been circulating that Coinbase, a major cryptocurrency exchange, will soon offer XRP trading. ""It is widely believed that XRP will be one of the first if not the first new crypto listings on Coinbase this year,"" said Marouane Garcon, managing director of Amulet, a crypto-to-crypto derivatives platform that focuses on customer success and usability.  He emphasized that such a development could provide a major boost for XRP prices. ""This would provide a massive amount of liquidity and would without a doubt push the price much higher than it already is,"" said Garcon.  Strong Momentum XRP has been experiencing strong momentum as it benefits from positive news and continued price appreciation. ""XRP is being covered by every major news channel,"" emphasized Garcon.  As the digital currency continues to rise in price, Fear Of Missing Out (FOMO) may be taking over and fueling further gains, said Charles Hayter, co-founder and CEO of data platform CryptoCompare. While this kind of investor mindset can be great for causing price appreciation, it is only sustainable for so long, emphasized Arthur Hayes, co-founder and CEO of Seychelles-based cryptocurrency exchange BitMEX. Investors like to purchase assets that have already risen in price, he noted. ""The positive feedback loop drives the price higher and higher, until it doesn’t."" Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/01/04/ripple-approaches-4-extending-gains-to-hit-new-all-time-high/
2018-01-03 12:45:00,Ripple,forbes,"Ripple Climbs Past $3, Hits All-New High","XRP climbed to a new, record level above $3. Shutterstock The price of Ripple's XRP token surpassed $3 today, breaking through its latest milestone and reaching a fresh, all-time high. XRP had risen to as much as $3.02 at the time of report, according to CoinMarketCap. By reaching this price, the digital token had risen more than 1,000% in the last month. Analysts pointed to factors including sustained momentum and recent announcements as helping fuel the currency's recent gains. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] Sustained Momentum 
 The price of XRP has been pushing higher as the digital currency benefits from sustained momentum, said analysts. The cryptocurrency has ""wind in its sails,"" said Charles Hayter, co-founder and CEO of data platform CryptoCompare. As XRP's price rises, this development attracts new buyers, which in turn perpetuates the cycle of gains, he stated. ""No doubt Ripple is benefiting from the current bullish sentiment in the crypto market,"" said Mati Greenspan, senior market analyst for social trading platform eToro.  However, he emphasized that this is only part of the reason why Ripple's price has been rising. ""Over the last two weeks, every client I speak with wants to talk about Ripple,"" said Greenspan.  Key Developments XRP's price has benefited significantly from Ripple's new partnerships with banks, noted Chris Keshian, co-founder of the Apex Token Fund, a tokenized crypto fund-of-funds.  He added that as XRP ""surpassed ETH as the second largest cryptocurrency, market hype continued to drive the price.""  Sean Walsh, a partner at venture capital firm Redwood City Ventures, also spoke to the role that major news events played in driving the cryptocurrency higher. ""This price move appears to be a continuation of December's XRP gains in response to the double benefits of their followthrough on their 55 billion XRP escrow commitment, and the AMEX/Santander/XRP partnership announced in November,"" he stated.  ""Further, the recent XRP news cycle has been overwhelmingly positive which certainly has a way of gaining it's own momentum,"" added Walsh.  Coinbase Rumors Finally, rumors have been circulating that Coinbase will soon add XRP trading functionality. Should the exchange operator decide to add the digital currency, it would make the XRP accessible to a ""wider audience,"" emphasized Iqbal Gandham, UK managing director at eToro.  Travis Parker, COO of IRA Bitcoin LLC, which specializes in IRA and 401k transfers into Ripple and other cryptocurrencies, also spoke to this development. ""There is a strong, well-supported rumor in the marketplace that Ripple will soon be listed on Coinbase, the largest cryptocurrency exchange in the U.S.,"" he said. ""Joining Bitcoin, Ethereum, and Litecoin, this will make it much easier for people to invest."" Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/01/03/ripple-climbs-past-3-hits-all-new-high/
2018-01-05 14:28:00,Ripple,forbes,Ripple Prices Drop Sharply After Coinbase Announcement,"Ripple's XRP token dropped more than 25%. Shutterstock The price of Ripple's XRP token fell more than 25% after Coinbase dispelled rumors that it would soon offer trading in the digital currency. While XRP climbed to as much as $3.84 yesterday, the cryptocurrency dropped to as little as $2.83 today, CoinMarketCap data reveals. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] The digital currency took this sharp dive after Coinbase announced yesterday that it did not have plans to offer trading of additional cryptocurrencies on its exchanges. The announcement said: 
 ""As of the date of this statement, we have made no decision to add additional assets to either GDAX or Coinbase. Any statement to the contrary is untrue and not authorized by the company."" Strong Tailwinds XRP has benefited from several tailwinds lately, appreciating sharply as the currency benefits from positive news and robust momentum. As a result of these positive factors, the digital currency has surged more than 1,000% in the last month, additional CoinMarketCap data show. Appeal To Investors Even though the Coinbase trading rumors didn't pan out, the XRP token still appeals to investors, said Charles Thorngren, CEO of Noble Alternative Assets.  ""A lot of people were buying Ripple because they thought it would be available on Coinbase and that would lead to an influx of investors with access to the coin,"" he stated. ""Now we’re seeing some pullback because this didn’t happen."" ""However the price drop due to Coinbase does not affect XRP overall and it doesn’t change the reason to own XRP,"" stated Thorngren.  He added that ""Coinbase is for the small investor, but XRP is moving because of the institutions.""  Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2018/01/05/ripple-prices-drop-sharply-after-coinbase-announcement/
2017-10-04 12:55:00,Ripple,forbes,Ripple's CEO On Cryptocurrencies And The Future Of XRP,"ERIC PIERMONT/AFP/Getty Images These questions originally appeared on Quora: the place to gain and share knowledge, empowering people to learn from others and better understand the world. Answers by Brad Garlinghouse, CEO of Ripple, on Quora: Q: What will set XRP apart from other cryptocurrencies? 
 A: What sets XRP apart from the other major digital assets is that XRP is highly performant and optimized for institutional use in global payments. While I’m personally loving BTC and a believer that it’s solving a different use case, the reality is that today the average time to complete a BTC transaction is about four hours. In contrast, XRP is about four seconds. A couple of other similar comparisons important for payments and enabling an Internet of Value: ... Q: What are some things about Blockchain that are just hype? A: Blockchain is like the new big data or AI - too many people are using it as a buzzword and not focused solving a real problem. We like to call them Blockchain tourists! There are many applications that are nothing more than science experiments. Some of the uses being implemented for blockchain could actually work better with a database. There are examples out there that blockchain is not most applicable for and that is why Ripple is focused on a real world use case, solving a real (and very large) customer problem, which has converted into commercial traction that is unmatched in the enterprise blockchain space. ... Q: How close are we to XRP being adopted by the banks?Continued from page 1 A: Some of our customers are already in the early stages of using xRapid, Ripple’s XRP liquidity solution. Payments into emerging markets can require multiple currency traders (added costs) and pre-funded local currency accounts in the destination (trapped, dormant capital). Instead, payment providers and banks can use XRP to fund these payments on demand, without intermediaries, at a cost that is less than half of the current cost. But it’s safe to say that we have to crawl before we walk before we run. This is uncharted territory for banks and payment providers and it’s going to take time before you see broad adoption of digital assets solving this multi-trillion dollar opportunity. Suffice it to say, we are very pleased by the interest from various pilots our customers are already running. These questions originally appeared on Quora - the place to gain and share knowledge, empowering people to learn from others and better understand the world. You can follow Quora on Twitter, Facebook, and Google+. More questions:",https://www.forbes.com/sites/quora/2017/10/04/ripples-ceo-on-cryptocurrencies-and-the-future-of-xrp/
2017-12-29 09:10:00,Ripple,forbes,"Ripple Extends Gains To Hit Fresh, New High","Ripple's XRP set its latest price record today. Shutterstock Ripple's XRP token climbed its latest price record today, pushing higher as investors flocked to the digital currency. XRP tokens rose to as much as $1.90 at roughly 11:00 UTC (6:00 a.m.) today, according to CoinMarketCap. At this price level, the digital currency had surged more than 46% over the last 24 hours, additional CoinMarketCap data shows. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] A Practical Investment As for why the digital currency has been drawing interest lately, Mati Greenspan, senior market analyst for social trading platform eToro, emphasized that XRP is a practical investment. 
 ""At the moment, it takes between 2 and 5 business days to transfer funds from one bank to another, whereas Ripple can process these transactions in seconds flat and for a fraction of the cost,"" he stated. Cryptocurrency trader Marius Rupsys offered a similar take on the situation. Rupsys noted that he has spoken with some payment processors, and they are ""pretty excited about the technology as it allows them to offer almost instant settlement and cheaper compared to current bank system.""  Greenspan noted that while investing in many cryptocurrencies represents a departure from the current financial system, ""An investment on Ripple seems to be more level-headed because it's intention is to integrate with the current banking network and make it stronger."" Changing Investor Preferences Rupsys spoke to changing investor preferences, emphasizing that the retail and institutional investors who have been flocking to digital currencies have different priorities from the old guard. He stated that: Crypto community is expanding from early bitcoin adopters to mainstream and institutional investors. Early crypto investors were very much for decentralization, immutability and other libertarian ideas. New crypto participants do not hold same views as they are in crypto for different reasons - mainly financial incentives. Rupsys emphasized that since Ripple is ""centralized technology and pre-mined, therefore many early crypto participants did not like Ripple and would trade it only short term."" However, he said that the newer retail and institutional investors have a different point of view, as they simply ""buy what makes sense."" A Cautionary Note While Ripple's price has been skyrocketing lately, Iqbal Gandham, UK managing director for eToro, provided a cautionary note on these sharp gains. ""What people don't see is that it's success is based on keeping transaction fees low,"" he emphasized.  ""These fees are eventually linked to its price. You cannot have the price rise too much otherwise it's ability to lower the cost of transactions for banks disappears."" Gandham added that ""What that sweet spot is, no one has as yet calculated.""  Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2017/12/29/ripple-extends-gains-to-hit-fresh-new-high/
2017-12-27 17:08:00,Ripple,forbes,"Ripple Rally Continues, Pushing Currency To Latest All-Time High","XRP's price reached a fresh, all-time high today. Shutterstock The price of Ripple's XRP token hit a new record today, adding to the string of all-time highs the digital token has attained this year. XRP rose to as much as $1.43 today, according to CoinMarketCap. At this price, the digital token - which powers the Ripple network - had risen 30% in the last 24 hours, more than 450% in the last month and over 20,000% year-to-date (YTD). [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] When explaining XRP's latest price climb, analysts pointed to a few different factors. Payment Card 'Consortium' 
 Today, Tokyo-based SBI Ripple Asia - founded by Ripple and Japanese financial services firm SBI Holdings - announced the creation of a ""consortium"" designed to investigate the role that distributed ledger technology could play in card payments, according to an online translation of a press release.  Tim Enneking, managing director of Crypto Asset Management, described this development as the only major news involving Ripple. However, he emphasized that digital currencies have been growing more popular in Japan, a development that may have helped lay the foundation for XRP's latest price gains. ""Ripple is huge in Japan and Japanese interest in crypto currencies in general has skyrocketed (based on trading volume) over the past six months,"" he stated.  Enneking also emphasized that ""It’s also in SBI Ripple’s best interests to hype XRP,"" ""so one must bear that in mind as well.""  Mati Greenspan, a senior market analyst for social trading platform eToro, offered a different point of view, asserting that while ""This news of this new consortium does seem to be adding fuel to the fire,"" the latest announcement is only part of what has been driving XRP higher lately.  Ripple's Resilience While some cryptocurrencies experienced notable volatility lately, ""Ripple has been one of the first cryptos to really recover from the Christmas doldrums,"" noted Greenspan.  ""It was well outperforming its peers in the surge leading up to the holidays and had quintupled in a week before the peak on December 22nd,"" he emphasized.  Jeff Koyen, CEO of 360 Blockchain USA, highlighted XRP's value, pointing to ""Its stability and mainstream use cases.""  Even after hitting its recent high of $1.43, ""Ripple is still a buy-and-hold,"" said Koyen.  Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2017/12/27/ripple-rally-continues-pushing-currency-to-latest-all-time-high/
2017-12-21 14:02:00,Ripple,forbes,"Ripple Prices Surge 60% In 24 Hours, Hitting Latest High","XRP climbed more than 60% to set a fresh, all-time high. Shutterstock Ripple's XRP token rose more than 60% in the space of 24 hours to attain its latest all-time high, as the digital currency benefited from robust Asian trading activity and sustained momentum. XRP climbed to as much as $1.24 today, according to CoinMarketCap. At this price level, the cryptocurrency had surged 62% over the last 24 hours. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] 'Second Wind' This latest price spike took place when traders latched on to XRP's momentum, creating a ""second wind"" for the currency, according to Mati Greenspan, senior market analyst for social trading platform eToro. 
 The token's latest rally came several days after the cryptocurrency spiked more than 90% in the space of 24 hours, a development attributed to traders' desire to diversify and Ripple's announcement that it had locked up 55 billion XRP tokens. When describing the recent upswing in XRP tokens, Greenspan said the following: ""It's part of this same action we've been seeing for the last few weeks."" ""With the choppy action that's happening in this market, cryptotraders are latching on to momentum."" Asian Influence Robust trading in the Asian markets also helped fuel the sharp increase in XRP, according to CoinMarketCap data. At the time of report, XRP/KRW trading on South Korean exchange Bithumb accounted for more than 25% of all XRP trading volume in the last 24 hours. Further, Korbit and Coinone each accounted for roughly 6% of all XRP/KRW activity on the platform. The outsize influence of South Korean trading is part of a broader trend, emphasized Charles Hayter, co-founder and CEO of digital currency platform CryptoCompare. Some altcoins have a 25% premium when traded using the South Korean won, he noted. Investors Seek 'Pragmatic Projects' Tokens like XRP could benefit as investors seek out projects that are more practical and can be used currently, said Yazan Barghuthi, project lead at Jibrel Network.  He elaborated, stating: ""I think as investors become more knowledgable and seek higher returns - pragmatic projects that can be implemented today, such as Ripple / XRP, will be preferred over ambitious longer-term projects that won't materialize or bear fruit in the short / medium term.""  Greenspan also spoke to the viability of XRP, saying that: ""As a private blockchain Ripple is seen as one of the most stable cryptocurrencies.""  Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.",https://www.forbes.com/sites/cbovaird/2017/12/21/ripple-prices-surge-60-in-24-hours-hitting-latest-high/
